user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn
1592,2024-01-11,Premium,699,22.5,3.0,3.0,23,45.0,Yes
1593,2024-12-15,Premium,699,21.8,3.0,4.0,19,57.0,Yes
1594,2024-05-12,Premium,699,,,3.0,33,45.0,Yes
1595,2024-07-20,Standard,399,5.5,2.0,,6,14.0,Yes
1596,2024-10-27,Basic,199,9.6,2.0,0.0,8,15.0,No
1597,2023-11-04,Standard,399,1.0,0.0,2.0,8,17.0,Yes
1598,2024-01-29,Basic,199,7.3,6.0,3.0,4,1.0,No
1599,2023-02-23,Standard,399,6.0,6.0,1.0,3,,Yes
1600,2023-12-11,Premium,699,,5.0,0.0,20,58.0,Yes
1601,2024-03-13,Standard,399,19.1,5.0,5.0,14,53.0,Yes
1602,2024-11-25,Premium,699,20.3,8.0,3.0,4,60.0,Yes
1603,2024-04-23,Standard,399,11.9,8.0,2.0,35,10.0,No
1604,2023-10-08,Premium,699,3.7,0.0,,16,51.0,Yes
1605,2024-09-22,Basic,199,19.4,4.0,2.0,16,36.0,Yes
1606,2023-01-13,Standard,399,7.1,4.0,5.0,24,51.0,No
1607,2024-04-18,Basic,199,14.4,5.0,2.0,20,54.0,Yes
1608,2024-07-23,Basic,199,0.7,0.0,2.0,29,,Yes
1609,2023-11-18,Basic,199,1.9,1.0,2.0,27,57.0,Yes
1610,2023-08-21,Basic,199,4.9,,2.0,29,55.0,Yes
1611,2023-07-08,,699,4.1,0.0,1.0,12,7.0,No
1612,2023-03-04,Premium,699,21.6,5.0,0.0,33,35.0,No
1613,2023-12-28,Premium,699,24.4,0.0,5.0,17,54.0,No
1614,2023-04-26,Premium,699,15.2,5.0,0.0,3,4.0,No
1615,2024-11-28,Premium,699,,,4.0,5,23.0,No
1616,2024-01-04,,399,16.2,4.0,,5,1.0,No
1617,2024-09-28,Standard,399,22.5,5.0,,27,60.0,No
1618,2023-04-19,Basic,199,9.5,,1.0,11,58.0,No
1619,2024-08-18,Premium,699,20.3,8.0,5.0,14,49.0,Yes
1620,2023-06-03,Premium,699,23.5,6.0,4.0,23,2.0,No
1621,2024-10-07,Standard,399,23.9,3.0,,6,32.0,No
1622,2024-04-28,Premium,699,13.7,1.0,4.0,27,51.0,Yes
1623,2023-10-28,Premium,699,13.2,5.0,2.0,34,12.0,No
1624,2023-04-29,Basic,199,6.5,5.0,1.0,22,29.0,Yes
1625,2024-06-01,Premium,699,11.4,6.0,2.0,16,,Yes
1626,2024-08-06,Basic,199,16.5,3.0,,24,50.0,Yes
1627,2024-09-12,Basic,199,6.5,6.0,5.0,35,37.0,Yes
1628,2023-06-01,Standard,399,8.9,1.0,0.0,19,26.0,No
1629,2023-06-20,Premium,699,,3.0,1.0,32,56.0,No
1630,2023-04-14,Basic,199,7.0,8.0,5.0,27,59.0,Yes
1631,2023-05-16,Basic,199,20.9,0.0,,3,10.0,No
1632,2024-07-24,Premium,699,23.0,6.0,2.0,34,8.0,Yes
1633,2023-02-16,Basic,199,3.4,5.0,4.0,19,38.0,Yes
1634,2024-03-22,Basic,199,23.8,6.0,5.0,23,,Yes
1635,2024-06-05,,399,17.7,2.0,5.0,31,49.0,Yes
1636,2023-11-25,Basic,199,22.4,5.0,5.0,10,41.0,Yes
1637,2023-12-16,Standard,399,13.0,4.0,0.0,12,14.0,No
1638,2023-11-23,Basic,199,22.5,8.0,3.0,34,18.0,Yes
1639,2024-09-22,Basic,199,1.5,3.0,3.0,10,,Yes
1640,2024-03-25,Standard,399,9.0,,0.0,7,18.0,No
1641,2023-08-26,Basic,199,7.6,4.0,4.0,11,48.0,Yes
1642,2023-06-22,Premium,699,4.0,3.0,4.0,18,,Yes
1643,2024-05-15,Basic,199,24.0,8.0,4.0,3,51.0,Yes
1644,2024-04-09,Basic,199,5.5,,5.0,24,28.0,Yes
1645,2023-09-27,Standard,399,18.0,1.0,3.0,8,56.0,Yes
1646,2023-08-16,Basic,199,24.8,1.0,2.0,9,51.0,Yes
1647,2024-06-09,Premium,699,8.5,8.0,2.0,5,17.0,Yes
1648,2024-12-23,Premium,699,17.8,5.0,0.0,5,27.0,Yes
1649,2023-02-06,Premium,699,5.2,8.0,5.0,21,53.0,No
1650,2024-04-26,Premium,699,6.5,6.0,1.0,1,43.0,Yes
1651,2023-04-01,Basic,199,20.4,,2.0,32,,Yes
1652,2024-12-28,Premium,699,,1.0,3.0,14,35.0,Yes
1653,2023-08-29,Basic,199,10.7,,4.0,3,24.0,Yes
1654,2023-10-27,Premium,699,12.4,2.0,2.0,23,53.0,Yes
1655,2023-10-30,Premium,699,12.5,6.0,4.0,32,,Yes
1656,2024-11-09,Basic,199,3.3,4.0,,15,28.0,Yes
1657,2024-02-12,Standard,399,,5.0,5.0,8,7.0,Yes
1658,2023-08-29,Premium,699,19.5,7.0,3.0,9,38.0,Yes
1659,2023-11-27,Basic,199,7.1,3.0,3.0,19,3.0,No
1660,2023-02-25,,399,10.6,7.0,3.0,21,25.0,Yes
1661,2024-04-03,Standard,399,18.3,5.0,5.0,32,52.0,Yes
1662,2023-04-23,Standard,399,14.5,2.0,4.0,15,13.0,No
1663,2024-01-24,Premium,699,3.7,8.0,,22,60.0,Yes
1664,2023-08-04,Basic,199,22.8,8.0,0.0,22,,Yes
1665,2023-08-23,Standard,399,5.4,,4.0,35,25.0,No
1666,2023-09-12,Standard,399,22.8,5.0,3.0,11,,No
1667,2024-05-11,Basic,199,21.2,8.0,0.0,3,32.0,Yes
1668,2023-09-11,Basic,199,,0.0,1.0,11,40.0,No
1669,2023-10-04,Basic,199,18.9,6.0,5.0,18,25.0,Yes
1670,2024-07-08,Basic,199,2.3,6.0,0.0,5,0.0,No
1671,2023-11-16,Premium,699,2.8,6.0,1.0,10,53.0,Yes
1672,2023-04-13,Standard,399,13.1,,2.0,28,17.0,No
1673,2024-07-28,Standard,399,9.7,6.0,0.0,31,14.0,No
1674,2024-05-23,Standard,399,7.5,8.0,4.0,31,,Yes
1675,2024-08-14,Premium,699,,8.0,5.0,26,6.0,Yes
1676,2024-10-20,Basic,199,19.4,7.0,2.0,26,30.0,Yes
1677,2024-05-16,Standard,399,4.0,1.0,,22,35.0,Yes
1678,2024-08-03,Premium,699,2.6,6.0,4.0,16,53.0,Yes
1679,2023-06-04,Basic,199,19.3,4.0,3.0,4,19.0,No
1680,2024-07-29,Basic,199,17.4,6.0,0.0,21,17.0,No
1681,2024-06-10,Standard,399,12.7,3.0,2.0,35,29.0,No
1682,2023-01-14,Premium,699,23.1,6.0,5.0,6,4.0,Yes
1683,2023-04-27,Basic,199,18.8,2.0,1.0,34,28.0,No
1684,2024-07-14,,199,12.6,8.0,3.0,28,,No
1685,2024-11-23,Standard,399,0.7,1.0,3.0,26,18.0,No
1686,2023-10-25,Standard,399,8.4,5.0,4.0,34,41.0,Yes
1687,2024-04-18,Premium,699,20.2,5.0,4.0,14,38.0,Yes
1688,2024-04-30,Basic,199,23.2,2.0,,22,33.0,No
1689,2023-01-06,,199,10.7,2.0,3.0,21,4.0,No
1690,2023-03-04,Standard,399,5.4,1.0,4.0,13,29.0,Yes
1691,2023-08-20,Premium,699,15.1,1.0,2.0,30,40.0,Yes
1692,2024-03-12,Standard,399,23.2,4.0,2.0,1,52.0,No
1693,2024-11-06,Premium,699,9.5,6.0,2.0,20,35.0,Yes
1694,2023-09-27,Basic,199,15.0,1.0,5.0,5,13.0,Yes
1695,2023-12-05,Premium,699,3.6,,4.0,7,41.0,Yes
1696,2023-08-26,Premium,699,24.2,7.0,1.0,18,10.0,Yes
1697,2023-01-01,Basic,199,23.3,2.0,1.0,6,10.0,No
1698,2024-03-11,Standard,399,22.5,0.0,1.0,5,,No
1699,2024-01-22,Premium,699,8.5,8.0,0.0,31,15.0,No
1700,2024-09-11,Standard,399,9.2,8.0,2.0,31,33.0,Yes
1701,2024-07-27,Basic,199,23.7,4.0,5.0,11,9.0,No
1702,2024-03-21,Standard,399,17.5,4.0,5.0,32,,No
1703,2024-03-10,,699,,5.0,3.0,23,49.0,Yes
1704,2023-01-11,Basic,199,22.0,3.0,3.0,36,,Yes
1705,2023-04-07,Basic,199,9.3,3.0,0.0,29,37.0,Yes
1706,2023-10-09,Standard,399,12.8,0.0,4.0,17,17.0,Yes
1707,2024-08-08,,699,10.3,4.0,2.0,31,40.0,Yes
1708,2024-10-25,Basic,199,24.9,7.0,3.0,31,11.0,Yes
1709,2024-12-23,Premium,699,1.4,0.0,4.0,7,57.0,Yes
1710,2023-05-03,Premium,699,21.8,2.0,0.0,12,26.0,No
1711,2023-10-12,Basic,199,,0.0,2.0,29,6.0,No
1712,2024-08-23,,199,8.7,5.0,5.0,2,10.0,No
1713,2023-03-04,Premium,699,13.2,6.0,3.0,24,53.0,Yes
1714,2023-06-26,Basic,199,20.7,8.0,1.0,13,46.0,Yes
1715,2024-10-12,Standard,399,7.3,3.0,5.0,3,32.0,Yes
1716,2024-08-04,Premium,699,8.1,8.0,2.0,1,7.0,Yes
1717,2023-07-06,Premium,699,14.4,7.0,0.0,6,7.0,No
1718,2024-10-15,Premium,699,,,1.0,6,50.0,Yes
1719,2023-07-15,Standard,399,2.5,,2.0,30,,Yes
1720,2023-05-24,Premium,699,8.1,6.0,5.0,9,18.0,Yes
1721,2023-10-30,Premium,699,10.6,3.0,2.0,21,,Yes
1722,2024-10-19,Standard,399,7.0,7.0,2.0,29,37.0,Yes
1723,2024-01-30,Premium,699,20.8,2.0,0.0,29,60.0,No
1724,2023-10-23,Basic,199,14.4,6.0,2.0,35,41.0,No
1725,2023-10-03,Basic,199,17.6,8.0,4.0,22,53.0,Yes
1726,2023-04-29,Basic,199,,4.0,1.0,33,,Yes
1727,2024-01-22,Premium,699,,7.0,4.0,12,20.0,Yes
1728,2023-01-09,Premium,699,8.4,1.0,5.0,3,22.0,No
1729,2024-01-02,Basic,199,12.1,,5.0,27,57.0,Yes
1730,2024-04-12,Standard,399,11.9,2.0,0.0,11,28.0,No
1731,2024-09-07,Premium,699,18.4,7.0,,28,16.0,No
1732,2024-06-03,Standard,399,17.1,4.0,0.0,31,59.0,No
1733,2023-06-17,Basic,199,10.9,,4.0,27,25.0,Yes
1734,2023-05-23,Premium,699,23.1,8.0,1.0,11,60.0,No
1735,2023-05-25,Basic,199,19.8,0.0,0.0,22,19.0,No
1736,2023-06-26,,399,10.2,,0.0,30,42.0,Yes
1737,2023-09-08,Standard,399,,3.0,1.0,20,27.0,Yes
1738,2023-04-13,Basic,199,21.2,5.0,0.0,36,30.0,Yes
1739,2024-04-19,Standard,399,17.3,3.0,3.0,36,42.0,Yes
1740,2023-05-17,Premium,699,19.2,1.0,3.0,16,8.0,Yes
1741,2023-12-22,Standard,399,22.5,6.0,4.0,21,25.0,Yes
1742,2024-05-28,Standard,399,,2.0,1.0,2,23.0,No
1743,2023-08-05,,199,22.9,3.0,1.0,26,31.0,Yes
1744,2023-10-19,Standard,399,2.8,6.0,5.0,28,,Yes
1745,2024-03-07,Standard,399,17.0,7.0,0.0,25,16.0,No
1746,2023-12-21,Basic,199,10.3,8.0,0.0,11,29.0,No
1747,2024-08-11,Premium,699,16.6,6.0,0.0,7,10.0,No
1748,2024-02-16,Premium,699,17.3,0.0,3.0,25,41.0,No
1749,2024-04-06,Standard,399,,4.0,5.0,4,40.0,Yes
1750,2023-07-03,Premium,699,19.6,5.0,4.0,24,23.0,Yes
1751,2024-12-25,Standard,399,19.1,1.0,1.0,35,0.0,No
1752,2023-02-10,,699,5.3,7.0,3.0,17,3.0,Yes
1753,2024-03-11,Basic,199,11.8,0.0,,32,43.0,Yes
1754,2024-01-01,Standard,399,19.3,,4.0,19,17.0,Yes
1755,2024-01-01,Standard,399,11.4,4.0,5.0,2,2.0,No
1756,2023-04-07,Premium,699,13.5,6.0,1.0,3,11.0,Yes
1757,2024-12-06,Basic,199,16.0,6.0,2.0,10,,No
1758,2023-12-01,Premium,699,23.0,8.0,4.0,16,29.0,Yes
1759,2023-03-22,Standard,399,4.1,1.0,3.0,3,,No
1760,2024-10-30,Standard,399,10.9,0.0,1.0,20,,No
1761,2023-09-25,Premium,699,21.0,6.0,0.0,6,50.0,Yes
1762,2024-08-10,Standard,399,13.7,3.0,5.0,33,51.0,Yes
1763,2023-07-10,Standard,399,19.1,6.0,2.0,14,47.0,Yes
1764,2023-01-06,Standard,399,17.0,,1.0,33,43.0,Yes
1765,2024-04-18,Standard,399,1.0,6.0,5.0,14,8.0,Yes
1766,2023-03-07,,699,,3.0,0.0,21,45.0,Yes
1767,2023-12-03,Premium,699,18.3,7.0,4.0,19,26.0,Yes
1768,2023-12-21,Premium,699,12.2,8.0,0.0,25,,Yes
1769,2024-11-20,Standard,399,11.8,7.0,1.0,10,34.0,No
1770,2023-12-20,Standard,399,10.4,1.0,5.0,17,31.0,Yes
1771,2023-11-19,Basic,199,18.8,8.0,,14,19.0,Yes
1772,2024-03-01,,399,1.2,2.0,4.0,30,22.0,Yes
1773,2023-05-15,Basic,199,14.1,7.0,1.0,19,24.0,No
1774,2023-07-02,Standard,399,2.9,3.0,1.0,8,7.0,No
1775,2023-10-13,Basic,199,14.0,5.0,,26,26.0,No
1776,2023-08-19,Standard,399,15.9,5.0,4.0,24,34.0,Yes
1777,2023-07-01,Standard,399,19.0,4.0,3.0,32,10.0,No
1778,2023-04-11,Standard,399,0.6,5.0,3.0,19,41.0,Yes
1779,2023-08-18,Standard,399,24.4,6.0,1.0,27,40.0,Yes
1780,2023-06-20,Basic,199,25.0,6.0,0.0,33,20.0,No
1781,2024-10-31,Premium,699,17.3,5.0,0.0,31,47.0,No
1782,2023-09-03,Standard,399,13.0,3.0,1.0,36,29.0,No
1783,2023-02-01,Basic,199,23.5,3.0,2.0,31,8.0,Yes
1784,2024-04-17,Basic,199,11.8,7.0,1.0,30,50.0,Yes
1785,2023-03-13,Premium,699,20.2,5.0,1.0,8,15.0,No
1786,2023-03-14,Basic,199,17.2,6.0,,3,30.0,No
1787,2024-10-24,Standard,399,22.1,8.0,0.0,17,45.0,No
1788,2023-02-10,Premium,699,11.2,0.0,2.0,2,51.0,Yes
1789,2023-05-08,Standard,399,18.1,8.0,5.0,26,41.0,Yes
1790,2024-11-03,,199,21.3,,5.0,10,10.0,No
1791,2024-10-19,Standard,399,22.9,7.0,1.0,10,16.0,Yes
1792,2023-10-30,Premium,699,11.7,7.0,1.0,5,48.0,Yes
1793,2024-08-31,,699,8.6,7.0,5.0,29,16.0,No
1794,2024-07-31,Basic,199,4.1,4.0,,9,14.0,No
1795,2024-12-31,Standard,399,8.0,2.0,,19,40.0,Yes
1796,2024-01-29,Standard,399,4.3,2.0,1.0,19,38.0,Yes
1797,2023-01-13,Standard,399,1.2,3.0,4.0,15,19.0,Yes
1798,2023-06-24,Standard,399,,,3.0,24,30.0,Yes
1799,2024-05-11,,399,14.9,8.0,2.0,10,,Yes
1800,2023-01-15,Premium,699,21.8,7.0,1.0,11,30.0,No
1801,2024-09-15,Premium,699,8.9,4.0,,5,14.0,Yes
1802,2024-10-15,Premium,699,16.4,5.0,3.0,8,29.0,Yes
1803,2024-10-03,Basic,199,22.5,3.0,2.0,34,42.0,Yes
1804,2024-07-04,Basic,199,12.9,,4.0,22,34.0,No
1805,2023-07-07,Basic,199,11.4,8.0,1.0,4,15.0,No
1806,2023-09-30,Premium,699,6.1,7.0,,16,2.0,No
1807,2023-05-16,Premium,699,2.7,,5.0,18,53.0,No
1808,2024-05-03,Premium,699,2.0,3.0,1.0,20,37.0,No
1809,2023-07-21,Standard,399,13.7,0.0,2.0,7,50.0,No
1810,2023-08-09,Standard,399,11.3,7.0,1.0,8,6.0,No
1811,2023-04-25,Premium,699,7.8,0.0,4.0,32,27.0,No
1812,2024-04-12,Premium,699,19.5,3.0,4.0,29,51.0,No
1813,2024-06-03,Basic,199,19.0,4.0,3.0,17,,Yes
1814,2023-12-16,Standard,399,7.5,,2.0,33,55.0,Yes
1815,2024-05-14,Standard,399,12.8,7.0,0.0,36,48.0,No
1816,2023-03-09,Basic,199,22.4,8.0,3.0,21,31.0,Yes
1817,2023-07-07,Standard,399,2.8,7.0,2.0,20,40.0,Yes
1818,2024-06-27,Basic,199,19.2,,2.0,7,32.0,Yes
1819,2023-06-10,Standard,399,17.3,3.0,,7,43.0,Yes
1820,2024-06-12,Basic,199,19.8,2.0,4.0,26,42.0,Yes
1821,2023-11-07,Standard,399,19.6,,1.0,27,59.0,Yes
1822,2024-03-11,Standard,399,8.0,5.0,5.0,10,20.0,Yes
1823,2023-12-29,Premium,699,19.2,,,26,3.0,No
1824,2023-08-02,Premium,699,24.4,4.0,0.0,9,52.0,No
1825,2024-01-27,Premium,699,7.7,5.0,0.0,17,20.0,No
1826,2023-10-08,,399,14.2,3.0,1.0,36,39.0,No
1827,2024-08-30,Basic,199,6.5,5.0,5.0,5,30.0,No
1828,2023-09-13,,399,19.6,6.0,5.0,3,,Yes
1829,2024-01-14,Standard,399,2.0,0.0,5.0,25,21.0,Yes
1830,2024-02-28,Standard,399,3.2,2.0,5.0,19,4.0,Yes
1831,2023-12-02,Basic,199,15.0,3.0,4.0,10,5.0,No
1832,2024-12-07,Premium,699,,,4.0,35,33.0,No
1833,2024-01-05,Basic,199,19.4,1.0,,9,45.0,No
1834,2023-07-23,Standard,399,5.0,7.0,1.0,14,29.0,Yes
1835,2024-03-13,Premium,699,,0.0,1.0,17,7.0,No
1836,2024-01-18,,399,20.1,8.0,,32,58.0,No
1837,2023-10-17,Basic,199,24.9,8.0,2.0,28,,Yes
1838,2023-04-26,Premium,699,16.0,,4.0,22,5.0,No
1839,2024-10-27,Premium,699,20.1,1.0,,11,59.0,Yes
1840,2023-06-05,Basic,199,19.3,6.0,,5,,Yes
1841,2024-03-18,Premium,699,2.3,5.0,3.0,22,33.0,Yes
1842,2023-01-09,Basic,199,14.6,0.0,4.0,26,53.0,Yes
1843,2023-12-01,Basic,199,11.0,4.0,1.0,21,37.0,No
1844,2024-08-13,Premium,699,16.5,3.0,,30,59.0,Yes
1845,2024-06-30,Basic,199,19.4,3.0,,13,11.0,Yes
1846,2023-11-19,Premium,699,19.6,8.0,2.0,3,4.0,Yes
1847,2023-08-11,Basic,199,5.4,2.0,3.0,14,17.0,Yes
1848,2023-01-27,Standard,399,,7.0,,2,53.0,No
1849,2024-01-25,Standard,399,9.8,7.0,3.0,14,25.0,Yes
1850,2024-06-12,Premium,699,2.8,2.0,,8,58.0,Yes
1851,2023-11-21,Basic,199,19.0,1.0,3.0,11,47.0,No
1852,2024-06-04,Standard,399,5.7,1.0,4.0,13,,Yes
1853,2023-04-13,,199,0.9,6.0,3.0,30,25.0,Yes
1854,2023-11-04,Standard,399,23.7,1.0,3.0,24,60.0,No
1855,2023-10-09,Basic,199,16.4,6.0,3.0,6,1.0,No
1856,2024-06-15,,699,1.6,3.0,1.0,21,36.0,Yes
1857,2024-11-07,Basic,199,17.5,0.0,0.0,9,,No
1858,2024-06-15,Standard,399,15.6,2.0,3.0,24,11.0,Yes
1859,2023-11-10,Basic,199,9.4,1.0,1.0,12,1.0,No
1860,2023-01-27,Standard,399,22.8,4.0,4.0,24,20.0,Yes
1861,2024-02-22,Standard,399,22.3,0.0,5.0,2,55.0,Yes
1862,2023-12-24,Basic,199,9.7,8.0,1.0,35,10.0,Yes
1863,2024-03-01,Basic,199,10.8,1.0,0.0,6,30.0,No
1864,2023-09-21,Premium,699,3.8,0.0,2.0,29,,Yes
1865,2024-05-04,Basic,199,16.6,5.0,4.0,21,,Yes
1866,2023-08-19,Standard,399,3.6,8.0,,13,51.0,No
1867,2023-09-13,Premium,699,,6.0,2.0,6,56.0,Yes
1868,2024-11-15,Basic,199,5.0,4.0,2.0,17,45.0,No
1869,2024-11-08,Premium,699,13.2,4.0,1.0,34,20.0,No
1870,2023-07-06,Basic,199,18.8,6.0,5.0,3,3.0,No
1871,2024-08-08,Basic,199,16.0,3.0,1.0,10,25.0,Yes
1872,2024-08-14,Standard,399,21.5,3.0,5.0,31,,No
1873,2023-05-01,Standard,399,24.8,7.0,4.0,29,16.0,No
1874,2023-07-10,,699,16.6,8.0,2.0,18,21.0,No
1875,2024-11-15,Standard,399,20.3,7.0,,22,29.0,Yes
1876,2024-07-10,Standard,399,6.9,5.0,3.0,34,41.0,Yes
1877,2023-10-30,Basic,199,6.1,,0.0,7,,No
1878,2024-05-31,,199,8.0,6.0,4.0,23,60.0,Yes
1879,2023-08-16,Basic,199,20.6,8.0,1.0,26,,No
1880,2024-07-30,Basic,199,18.5,5.0,,13,,No
1881,2024-06-27,Premium,699,1.7,8.0,2.0,34,34.0,Yes
1882,2023-08-20,Basic,199,4.4,2.0,5.0,24,40.0,No
1883,2024-02-15,Premium,699,13.8,6.0,1.0,10,17.0,Yes
1884,2023-11-04,Standard,399,22.6,6.0,3.0,25,,Yes
1885,2024-09-19,Basic,199,6.7,8.0,5.0,5,19.0,Yes
1886,2023-06-14,Premium,699,2.0,6.0,1.0,5,9.0,Yes
1887,2023-12-25,Basic,199,19.8,,3.0,26,37.0,Yes
1888,2024-08-22,,199,24.1,4.0,1.0,15,57.0,Yes
1889,2023-01-12,Premium,699,5.5,2.0,5.0,10,17.0,No
1890,2024-04-27,Premium,699,,8.0,0.0,8,49.0,No
1891,2023-06-07,,199,7.8,1.0,4.0,29,47.0,No
1892,2023-04-26,Basic,199,21.9,,3.0,22,,No
1893,2024-05-13,Premium,699,10.9,,5.0,30,44.0,No
1894,2024-01-07,Standard,399,13.3,1.0,5.0,15,38.0,No
1895,2023-10-14,Basic,199,,,3.0,32,3.0,No
1896,2023-09-15,Premium,699,22.7,8.0,2.0,18,26.0,Yes
1897,2024-08-28,Standard,399,0.8,7.0,1.0,6,37.0,Yes
1898,2024-01-20,Standard,399,3.0,7.0,,18,38.0,Yes
1899,2024-10-20,Premium,699,21.8,6.0,0.0,34,,Yes
1900,2024-09-10,Basic,199,3.4,3.0,2.0,7,37.0,Yes
1901,2024-04-16,Standard,399,18.1,0.0,2.0,26,,No
1902,2024-11-16,Premium,699,1.4,6.0,5.0,34,47.0,Yes
1903,2023-10-27,Basic,199,14.4,0.0,5.0,14,60.0,Yes
1904,2023-12-27,Standard,399,18.4,4.0,2.0,2,52.0,Yes
1905,2024-10-12,Basic,199,11.4,0.0,2.0,18,29.0,No
1906,2023-12-23,Standard,399,5.6,8.0,5.0,11,20.0,No
1907,2023-08-22,Basic,199,21.5,5.0,2.0,32,39.0,Yes
1908,2024-05-24,Standard,399,3.0,1.0,5.0,20,25.0,Yes
1909,2023-12-26,Premium,699,19.0,3.0,2.0,12,54.0,No
1910,2023-07-14,Standard,399,22.4,2.0,1.0,29,20.0,Yes
1911,2023-07-02,Premium,699,,8.0,2.0,20,48.0,Yes
1912,2024-11-10,Standard,399,5.4,1.0,5.0,5,38.0,No
1913,2024-01-30,Standard,399,4.1,5.0,4.0,17,22.0,Yes
1914,2023-02-11,Basic,199,15.5,1.0,,19,14.0,No
1915,2024-12-12,Basic,199,4.3,4.0,0.0,36,31.0,Yes
1916,2023-01-13,Basic,199,21.9,7.0,5.0,16,51.0,Yes
1917,2024-08-04,Standard,399,,7.0,3.0,16,26.0,Yes
1918,2024-02-01,Basic,199,5.1,8.0,4.0,27,25.0,Yes
1919,2023-08-29,Premium,699,17.8,5.0,,17,27.0,Yes
1920,2024-12-20,Standard,399,9.2,2.0,2.0,35,55.0,No
1921,2023-11-18,Basic,199,14.7,1.0,4.0,35,45.0,Yes
1922,2023-02-24,Basic,199,18.1,8.0,1.0,15,29.0,Yes
1923,2024-04-04,Standard,399,12.7,6.0,0.0,29,10.0,Yes
1924,2023-12-29,Premium,699,22.4,7.0,5.0,4,,Yes
1925,2024-12-22,Basic,199,14.5,0.0,5.0,18,38.0,Yes
1926,2023-11-08,Basic,199,5.8,7.0,2.0,26,34.0,Yes
1927,2024-11-28,Standard,399,14.5,8.0,3.0,15,9.0,No
1928,2023-05-03,Premium,699,21.6,0.0,5.0,21,48.0,Yes
1929,2024-09-07,Basic,199,13.5,2.0,5.0,5,12.0,Yes
1930,2023-04-07,Basic,199,1.2,7.0,,12,7.0,Yes
1931,2023-12-18,Standard,399,20.2,6.0,5.0,25,30.0,Yes
1932,2024-05-26,Basic,199,8.1,2.0,5.0,7,27.0,No
1933,2024-10-10,Basic,199,6.9,3.0,1.0,12,22.0,No
1934,2024-09-12,,199,11.6,1.0,4.0,22,16.0,Yes
1935,2024-06-25,Basic,199,1.9,5.0,0.0,36,10.0,Yes
1936,2024-07-30,,199,8.5,4.0,0.0,1,51.0,No
1937,2024-07-02,Standard,399,23.9,3.0,5.0,5,39.0,Yes
1938,2024-03-27,Basic,199,2.9,2.0,4.0,23,23.0,Yes
1939,2024-07-04,Premium,699,12.9,7.0,0.0,12,39.0,Yes
1940,2024-06-14,Basic,199,,1.0,2.0,20,43.0,Yes
1941,2024-04-10,Basic,199,12.7,2.0,4.0,7,58.0,Yes
1942,2023-12-13,Premium,699,20.9,7.0,,36,42.0,No
1943,2024-01-02,Basic,199,4.0,7.0,1.0,24,50.0,Yes
1944,2023-11-25,Basic,199,20.4,1.0,4.0,31,5.0,No
1945,2023-05-19,Premium,699,13.3,8.0,5.0,35,12.0,Yes
1946,2024-05-17,Standard,399,7.7,6.0,3.0,13,27.0,Yes
1947,2024-05-24,Basic,199,3.1,8.0,3.0,32,39.0,Yes
1948,2024-08-24,Standard,399,13.4,0.0,1.0,4,60.0,Yes
1949,2023-02-18,Premium,699,4.7,5.0,5.0,35,3.0,Yes
1950,2024-03-20,Standard,399,5.1,8.0,,25,52.0,No
1951,2023-02-15,Premium,699,,2.0,4.0,33,23.0,No
1952,2023-07-28,Basic,199,11.7,2.0,1.0,7,45.0,Yes
1953,2024-12-06,Standard,399,14.5,0.0,0.0,14,59.0,No
1954,2023-12-05,Basic,199,0.6,3.0,5.0,19,52.0,No
1955,2024-09-05,Basic,199,20.8,5.0,3.0,25,,Yes
1956,2024-10-03,Basic,199,22.1,6.0,5.0,17,36.0,Yes
1957,2024-02-28,Standard,399,23.5,4.0,3.0,14,44.0,Yes
1958,2024-10-03,Standard,399,21.1,3.0,3.0,18,16.0,No
1959,2023-03-14,Premium,699,1.5,7.0,1.0,26,42.0,Yes
1960,2023-06-21,Premium,699,3.3,7.0,0.0,8,11.0,No
1961,2024-08-06,Premium,699,23.9,6.0,2.0,17,34.0,Yes
1962,2024-05-24,Standard,399,19.1,6.0,1.0,7,60.0,Yes
1963,2023-08-23,Basic,199,13.2,0.0,3.0,9,,Yes
1964,2024-03-24,Basic,199,5.0,1.0,1.0,25,27.0,No
1965,2023-07-13,Premium,699,11.3,,5.0,10,59.0,Yes
1966,2023-09-14,Basic,199,1.6,0.0,1.0,21,21.0,No
1967,2023-10-26,,199,11.8,0.0,3.0,23,24.0,Yes
1968,2023-01-26,Premium,699,,3.0,2.0,5,42.0,No
1969,2024-07-14,Standard,399,21.2,8.0,2.0,5,,Yes
1970,2024-09-25,Standard,399,3.2,1.0,3.0,4,33.0,Yes
1971,2023-04-17,Premium,699,18.2,5.0,2.0,11,2.0,Yes
1972,2024-08-03,Premium,699,0.6,0.0,4.0,15,3.0,No
1973,2024-10-26,Basic,199,,0.0,4.0,15,34.0,Yes
1974,2024-11-30,Standard,399,7.4,,3.0,25,58.0,Yes
1975,2024-04-10,Standard,399,9.0,7.0,3.0,17,,No
1976,2024-02-02,Premium,699,6.0,4.0,5.0,24,46.0,Yes
1977,2023-02-13,Standard,399,9.5,0.0,3.0,11,51.0,Yes
1978,2024-10-03,,399,17.9,8.0,1.0,27,25.0,Yes
1979,2024-03-30,Standard,399,23.6,6.0,3.0,14,29.0,Yes
